id,documentId,name,type,phone,whatsapp,openingHour,address,nonStop,latitude,longitude,promoted,createdAt,updatedAt,publishedAt,locale
10076,iqand3xpkwxg1n37nkfit3xs,Evromed klinikası  (Mingəçevir),CLINIC,+994503928344,,,"Mingəçevir şəh., S.Mehmandarov küç., 23A",False,40.76774628,47.05232699,False,2025-06-04T20:13:06.107Z,2025-11-19T12:56:30.578Z,2025-11-19T12:56:30.823Z,az
10105,pr4pzzksusa11cx7cyz18vo1,Medisan (İmişli şəhəri),CLINIC,+994702461070;+994212461070,,,"İmişli şəh., H. Əliyev pr., 131",False,39.86946025,48.06003829,False,2025-06-04T20:13:04.128Z,2025-11-19T12:56:31.237Z,2025-11-19T12:56:31.549Z,az
10131,f4976l5omhbjuwkjj40qg9c6,LOR Hospital,CLINIC,+994774680111,,,"Bakı şəh., Nərimanov ray., Əhməd Rəcəbli küç., 19K",False,40.40962762,49.86329834,False,2025-06-04T20:13:06.188Z,2025-11-19T12:56:31.737Z,2025-11-19T12:56:32.077Z,az
9881,hwexgoqv4e4ne30mdi1cmk3g,Sağlam Həyat,CLINIC,+994508071780,+994508071780.,,"Qəbələ şəh., H.Aslanov küç., 102",False,40.97623893,47.85387819,False,2025-06-04T20:13:08.913Z,2025-11-19T12:56:23.275Z,2025-11-19T12:56:23.904Z,az
9943,afzs5neqdt2ivlv1mmlekqqi,Labstyle,CLINIC,+994702252971;+994516761966,,,"Zaqatala şəh., Molla Vəli Vidadi küç., 34",False,41.62860014,46.64034233,False,2025-06-04T20:13:06.187Z,2025-11-19T12:56:25.856Z,2025-11-19T12:56:26.763Z,az
10005,ocxe9fat1rcprisje1h2w8ps,Sağlam Ailə Ultralab filialı,CLINIC,+99412910;+994124401300,+994554000910,Bazar ertəsi-Şənbə saat 07:00-dan 17:00-dək  Bayram və bazar günləri saat 07:00-dan 16:00-dək,"Bakı şəh. Asif Məhərrəmov küç. 156C, AZ1102",False,40.40968,49.80825,False,2025-06-04T20:13:04.293Z,2025-11-19T12:56:27.869Z,2025-11-19T12:56:28.410Z,az
10118,bzyok39ox8y5steun2z2wpa9,Uniklinika,CLINIC,+994502090165,,,"Bakı şəh., Yasamal ray., K.Kazımzadə küç., 115",False,40.37703591,49.81839527,False,2025-06-04T20:13:07.941Z,2025-11-19T12:56:31.601Z,2025-11-19T12:56:31.841Z,az
9882,zr47ytqm1i4thcx0q67rn5i6,Lux İnternational Hospital,CLINIC,+994508003060,,,"Bakı şəh., Nərimanov ray., Faiq Yusifov küç., 146A",False,40.40563547,49.87292536,False,2025-06-04T20:13:09.388Z,2025-11-19T12:56:23.436Z,2025-11-19T12:56:23.924Z,az
9966,h9surku7he9tdg7znihulftr,Referans Klinik Laboratoriya Nəsimi,CLINIC,99704160033,,,"Bakı şəh., Nəsimi ray., M.Mirqasımov küç., 25A",False,40.39490721,49.83795706,False,2025-06-04T20:13:08.822Z,2025-11-19T12:56:27.118Z,2025-11-19T12:56:27.378Z,az
10013,zxfokg6h6ubr29dj6zoxq03p,Gəncə Beynəlxalq Xəstəxanası,CLINIC,+994555007113;+994555007125;+994555007125,,,"Gəncə şəh., H.Əliyev pr., 60D/E/F",False,40.69462931,46.36609919,False,2025-06-04T20:13:08.101Z,2025-11-19T12:56:28.867Z,2025-11-19T12:56:29.146Z,az
10052,odpiby2up2j3fmjmky8bujwz,Doktor AZ,CLINIC,+994555247839,+994555247839,,"Sumqayıt şəh., S.Bədəlbəyli küç., 42H",False,40.57341857,49.67800089,False,2025-06-04T20:13:08.547Z,2025-11-19T12:56:29.435Z,2025-11-19T12:56:30.285Z,az
10100,rgbbk0x10xawp7zxlfj91lle,Mediland,CLINIC,+994774740324;+994124887408;+994124887418;+994124887450;+994124887451;;+994124887452,,,"Bakı şəh., Xətai ray., S.Orucov küç., 17C",False,40.3807211,49.8699126,False,2025-06-04T20:13:06.186Z,2025-11-19T12:56:31.103Z,2025-11-19T12:56:31.405Z,az
10119,efm8uyv62xlqjh13yyjyk8mc,Naxçıvan Sağlamlıq Mərkəzi,CLINIC,+994365446291,,,"Naxçıvan şəh., Əziz Əliyev küç., 22 A",False,39.21668601,45.4206087,False,2025-06-04T20:13:09.378Z,2025-11-19T12:56:31.609Z,2025-11-19T12:56:31.854Z,az
9883,t8iw9kgjhk3gih363r8vk3qh,Oksigen Yeni Tibb Mərkəzi,CLINIC,+994502717179;906;+994124650023;+994124650024,,,"Bakı şəh., Nərimanov ray., Təbriz küç.",False,40.40365134,49.87001122,False,2025-06-04T20:13:06.236Z,2025-11-19T12:56:23.458Z,2025-11-19T12:56:23.930Z,az
9911,n5i9u1806ku4rpdk8fa1df5d,Liman klinikası (Sumqayıt şəhəri),CLINIC,+994502352434;+994124480600;+994185851421,,,"Sumqayıt şəh., 6-cı mkr., S.Vurğun küç., 35 A",False,40.58048696,49.68995378,False,2025-06-04T20:13:06.172Z,2025-11-19T12:56:24.961Z,2025-11-19T12:56:25.544Z,az
9931,cvkjwbiufxmz2k5q136ldw1v,Respublika Müalicəvi Diaqnostika Mərkəzi,CLINIC,+994502293940;913;+994125300753;+994125309029(ext.150),,,"Bakı şəh., Yasamal ray., Tbilisi pr., 147",False,40.39979849,49.81039484,False,2025-06-04T20:13:06.780Z,2025-11-19T12:56:26.015Z,2025-11-19T12:56:26.514Z,az
9987,im1fk2e1behgrggsnn81e5cc,Leyla Medical Center klinikası,CLINIC,+994502817091;+994502257330;+994124902131;+994124965105;+994124965106,,,"Bakı şəh., Xətai ray., Y.Səfərov küç.",False,40.38201848,49.86340048,False,2025-06-04T20:13:08.113Z,2025-11-19T12:56:27.463Z,2025-11-19T12:56:27.882Z,az
10063,hdi6hh631l9rnusl17eqw6cj,Referans Qəbələ Tibb Mərkəzi,CLINIC,+994773450033,,,"Qəbələ şəh., A.Səhhət küç., 25A",False,40.9671567,47.84328772,False,2025-06-04T20:13:04.176Z,2025-11-19T12:56:30.280Z,2025-11-19T12:56:30.486Z,az
10132,vvya3y2yzgo39zwxgrtw88si,Avrasiya Hospital,CLINIC,+994502875587;+994559797137;+994124496420;+994124496414;1116,,,"Bakı şəh., Nəsimi ray., H.Əliyev küç., 15 (İnqilab)
",False,40.39817474,49.8283946,False,2025-06-04T20:13:04.436Z,2025-11-19T12:56:31.876Z,2025-11-19T12:56:32.127Z,az
9884,pwv81m9fwuui62qust0zyfz6,Medistyle,CLINIC,+994709797109;+994519790004;+994124657379,,,"Bakı şəh., Nərimanov ray., H.Əliyev küç., 116",False,40.40639479,49.86234516,False,2025-06-04T20:13:07.622Z,2025-11-19T12:56:23.482Z,2025-11-19T12:56:23.962Z,az
9941,rwk2mmfr96240d5g63z4qn0b,Azərbaycan Tibb Universitetinin Tədris Cərrahiyyə Klinikası,CLINIC,+994512051714;+994124400126;+994129231158;+994129231328,,,"Bakı şəh., Nəsimi ray., S.Vurğun küç., 155",False,40.39242136,49.83442282,False,2025-06-04T20:13:06.153Z,2025-11-19T12:56:26.269Z,2025-11-19T12:56:26.770Z,az
10112,rceatmk18vghqy08edkmackg,Caspian İnternational Hospital,CLINIC,+994553007089;+994125025015;+994125025018;+994125025916,,,"Bakı şəh., Səbail ray., Badamdar şos., 1-ci yaşayış massivi, 31",False,40.34331667,49.81023091,False,2025-06-04T20:13:05.800Z,2025-11-19T12:56:31.561Z,2025-11-19T12:56:31.776Z,az
10139,v5aa31xdue4xjysdehh7jax2,REAL Hospital,CLINIC,+994513100173;+994125372323(ext.326),,,"Bakı şəh., Yasamal ray., Z.Xəlilov küç., 99",False,40.3809863,49.81094271,False,2025-06-04T20:13:06.354Z,2025-11-19T12:56:32.058Z,2025-11-19T12:56:32.340Z,az
9988,iz3rf96ij75l8kb8iohm4k9q,Celamig,CLINIC,+994707389000;+994505011710;+994125961251;+994125961687;+994125371101;+994125371102;,,,"Bakı şəh., Nəsimi ray., S.Rəhimov küç., 126/64",False,40.37822607,49.83771215,False,2025-06-04T20:13:05.805Z,2025-11-19T12:56:27.613Z,2025-11-19T12:56:27.945Z,az
10015,sqpozbqwzlhx9l868ofd15mt,Ömürdən pay,CLINIC,+994502867688;+994202053100,,,"Bərdə şəh., N.Nərimanov küç., 2",False,40.37396048,47.1214913,False,2025-06-04T20:13:06.188Z,2025-11-19T12:56:29.000Z,2025-11-19T12:56:29.247Z,az
9991,v0g2f5f08dqo4mznqsyxbsd4,MediClub poliklinika KİDS,CLINIC,+994502504911;+994502000640;+994125250919;+9941252509290124989811;+994125981911,,,"Bakı şəh., Səbail ray., İ.Nəbiyev küç., 30A",False,40.35903918,49.82277293,False,2025-06-04T20:13:06.706Z,2025-11-19T12:56:27.484Z,2025-11-19T12:56:28.117Z,az
10054,epigfx8e6vy42erkuj4w4ttv,Bakı Sağlamlıq Mərkəzi,CLINIC,950;+994512297025;+994512297026;+994512297022(17:00sonra),,,"Bakı şəh., Nəsimi ray., N.Yusifbəyli küç., 112, Azadlıq pr. kəsişməsi",False,40.39858887,49.83980654,False,2025-06-04T20:13:07.783Z,2025-11-19T12:56:29.413Z,2025-11-19T12:56:30.341Z,az
10111,ejkrw4ybbm2pkot4y53brtcv,Bioloji Təbabət (Göyçay),CLINIC,+994502461411;+994552597090,,,"Göyçay şəh., M.Muradov küç., 12",False,40.65385398,47.75102394,False,2025-06-04T20:13:06.173Z,2025-11-19T12:56:30.904Z,2025-11-19T12:56:31.714Z,az
9948,mwznvgx4vqqwkj476kulrhgl,Bakı Medikal Plaza,CLINIC,+994506758341;+994506758341,,,"Bakı şəh., Xətai ray., Babək pr., 92N",False,40.3942614,49.9648962,False,2025-06-04T20:13:07.872Z,2025-11-19T12:56:25.921Z,2025-11-19T12:56:26.861Z,az
9998,k4ofxuh6g4d2c3w6bp0dcx2d,Həyat Tibb Mərkəzi,CLINIC,+994704047592;+994125599748,,,"Bakı şəh., Qala qəs., Xaşaxuna bağları 91K",False,40.42679529,50.21556673,False,2025-06-04T20:13:07.503Z,2025-11-19T12:56:28.115Z,2025-11-19T12:56:28.490Z,az
10072,offd92r6wl4vw2qucbvp5ksi,Mərcan Klinikası,CLINIC,+994554508505,+994554508505,,"Bakı şəh., Nəsimi ray., M.Cəfərov küç., 12",False,40.40547162,49.81009503,False,2025-06-04T20:13:08.480Z,2025-11-19T12:56:30.418Z,2025-11-19T12:56:30.725Z,az
10096,ywk8qbms1i64cgr6tmy81eth,Referans Klinik Laboratoriya,CLINIC,+994519650033;+994123100033(ext.102),,,"Bakı şəh., Nərimanov ray., M.Məmmədzadə küç., 8A",False,40.40020989,49.8724897,False,2025-06-04T20:13:06.710Z,2025-11-19T12:56:31.047Z,2025-11-19T12:56:31.315Z,az
9889,fh0twazito4ruk9stp5ydo97,Alyans  klinikası (Şəki),CLINIC,+994559255511;+994242449214,,,"Şəki şəh., M.F.Axundov küç., 351A",False,41.19791083,47.17864152,False,2025-06-04T20:13:07.974Z,2025-11-19T12:56:23.543Z,2025-11-19T12:56:24.033Z,az
10024,z3ksclfe3irnxevxgwq75fve,Bioloji Təbabət (Masallı),CLINIC,+994555328988;+994252155089,,,"Masallı şəh., E.Hüseynov küç.",False,39.02225973,48.68022887,False,2025-06-04T20:13:07.987Z,2025-11-19T12:56:28.858Z,2025-11-19T12:56:29.386Z,az
10077,axfz2g58k5kbavakpfv2gfhc,Milana Hospital,CLINIC,+994124099091;+994122102287;+994503004329;+994503784364,,,"Bakı şəh., Nərimanov ray., Ə. Rəcəbli küç., 1/21",False,40.41002807,49.86200456,False,2025-06-04T20:13:06.428Z,2025-11-19T12:56:30.428Z,2025-11-19T12:56:30.827Z,az
10110,mosos2o5ukw8vc27l0mhlnt9,EGE Hospital,CLINIC,+994775250547;+994125991117,,,"Bakı şəh., Nərimanov ray., H.Əliyev küç., 38",False,40.3990525,49.8354792,False,2025-06-04T20:13:06.739Z,2025-11-19T12:56:31.546Z,2025-11-19T12:56:31.745Z,az
10045,z2plkbn2qvhsbd29rffzdy9c,Assmed  (Lökbatan qəsəbəsi),CLINIC,+994505458322;+994124451717;+994124451818(ext.101),,,"Bakı şəh., Qaradağ ray., Lökbatan qəs., D.Bünyadzadə küç., 3A",False,40.32027542,49.73243596,False,2025-06-04T20:13:05.800Z,2025-11-19T12:56:29.156Z,2025-11-19T12:56:30.130Z,az
9910,v5fft83suf3mm2dgx2sgn27g,Med Life,CLINIC,+994508391718,,,"Goranbay şəh., C. Cabbarlı küç., 33",False,40.60717874,46.78703002,False,2025-06-04T20:13:09.300Z,2025-11-19T12:56:24.827Z,2025-11-19T12:56:25.560Z,az
10003,o4cvp2h0dxhwox15hyzs421p,Hayat Clinic,CLINIC,+994557792130;+994708221404;+994124041404(ext.205),,,"Bakı şəh., Yasamal ray., Mətbuat pr., 35A",False,40.377559,49.808733,False,2025-06-04T20:13:06.128Z,2025-11-19T12:56:27.870Z,2025-11-19T12:56:28.673Z,az
10089,vg06az0gxx528b17nw7xxvq6,Medservis Özəl Tibb Mərkəzi,CLINIC,+994125966848;+994125966844;+994502205612,,,"Bakı şəh., Yasamal ray., C. Məmmədquluzadə küç., 3",False,40.37907479,49.8331947,False,2025-06-04T20:13:07.665Z,2025-11-19T12:56:30.743Z,2025-11-19T12:56:31.127Z,az
9974,gu5wdeedxv5tn43xyhx5ys6z,Real Tibb Mərkəzi,CLINIC,+994503860701;+994125851269;+994124470426;+994124097700,,,"Sumqayıt şəh., 45-ci məhəllə, 14 saylı bina",False,40.58032201,49.68097015,False,2025-06-04T20:13:07.430Z,2025-11-19T12:56:27.271Z,2025-11-19T12:56:27.577Z,az
10141,h5b4jqcezdau7q14c4ed73bc,German Hospital,CLINIC,+994554557870;+994512556276;+994125386660;+994125386661;+994125386662,,,"Bakı şəh., Yasamal ray., İ.Qutqaşınlı küç., 50",False,40.36955415,49.82105161,False,2025-06-04T20:13:06.105Z,2025-11-19T12:56:32.083Z,2025-11-19T12:56:32.392Z,az
10025,mwgls1ggkqs6noujq5yif958,Tuva Tibb Mərkəzi (Masallı),CLINIC,+994503570318,,,"Masallı şəh., Qızlavar kəndi",False,38.9687308,48.66981719,False,2025-06-04T20:13:06.820Z,2025-11-19T12:56:29.149Z,2025-11-19T12:56:29.404Z,az
10057,o4cc5svxjdbsmo3l5nmpl06e,Diaqnoz Tibb Mərkəzi,CLINIC,+994557544303;+994123704064,,,"Bakı şəh., Xətai ray., Sarayevo küç., 38C",False,40.38629591,49.96354073,False,2025-06-04T20:13:05.783Z,2025-11-19T12:56:30.198Z,2025-11-19T12:56:30.427Z,az
9892,s6t8ak3rn9qszby9m3s00c0x,Məlhəm Beynəlxalq Hospital,CLINIC,+994512017101,,,"Bakı şəh., Nizami ray., C. Naxçıvanski küç., 433",False,40.40760021,49.95469877,False,2025-06-04T20:13:06.768Z,2025-11-19T12:56:23.688Z,2025-11-19T12:56:24.290Z,az
10048,x47x4udw1gnhdbru167rk7zp,Funda Hospital,CLINIC,*777;+994125675582;+994125672844,,,"Bakı şəh., Nərimanov ray., İ.Hidayyətzadə küç., 163",False,40.39417483,49.87219012,False,2025-06-04T20:13:06.786Z,2025-11-19T12:56:29.896Z,2025-11-19T12:56:30.220Z,az
10147,sp3545xp8id3zsjg1u799xhp,Sağlam Ailə,CLINIC,+994552223215;910;+994124047770;+994124401300,,,"Bakı şəh, Nərimanov rayonu, Əhməd Rəcəbli küç. 3/10",False,40.4094614,49.86202639,False,2025-06-04T20:13:07.758Z,2025-11-19T12:56:32.193Z,2025-11-19T12:56:32.559Z,az
10006,y7mhkf9dh5rbll1u482yzr6m,Medikus,CLINIC,+994102123757,993123757,,"Şirvan şəh., M.İbrahimov küç., 266",False,39.95581054,48.94320832,False,2025-06-04T20:13:04.199Z,2025-11-19T12:56:28.215Z,2025-11-19T12:56:28.794Z,az
10031,ma66dsubqoerikm9fnton848,VİTA MED klinikası,CLINIC,+994707650008;+994517950008;+994252950008,,,"Biləsuvar şəh.,M. İbrahimov küç., 224B",False,39.4558879,48.5436467,False,2025-06-04T20:13:07.714Z,2025-11-19T12:56:29.179Z,2025-11-19T12:56:29.518Z,az
10134,kofra9io628qvz3bff5rypba,Şəfa Özəl Tibb Mərkəzi (Naxçıvan),CLINIC,+994503476649;+994705457689;+994365456432,,,"Naxçıvan şəh., Cəlil Məmmədquluzadə küç., 13",False,39.20106252,45.41196841,False,2025-06-04T20:13:06.567Z,2025-11-19T12:56:31.773Z,2025-11-19T12:56:32.167Z,az
9921,wy0vjzw67ouuzkab8o9ab330,Xüsusi Müalicə Sağlamlıq Kompleksi (XMSK),CLINIC,+994503780034;+994124988507;+994124938125;+994125024862;+994124930600,,,"Bakı şəh., Səbail ray., Badamdar qəs., Badamdar şossesi 31T",False,40.35299613,49.80922868,False,2025-06-04T20:13:06.236Z,2025-11-19T12:56:25.471Z,2025-11-19T12:56:25.937Z,az
9894,e8mlkdmbp56u3vpx48zb9al7,Şans Tibb Mərkəzi (Şəmkir),CLINIC,+994703055442,+994703055442,,"Şəmkir şəh.,Vidadi küç., 2",False,40.82880794,46.01661991,False,2025-06-04T20:13:08.529Z,2025-11-19T12:56:23.732Z,2025-11-19T12:56:24.287Z,az
9985,lk0bqbjblhj2jnhaha4ekdue,Referans Naxçıvan Tibb mərkəzi,CLINIC,+994606000033,,,"Naxçıvan şəh., 11 ci məhəllə, döngə 6 (yeni Naxçıvan, kanal 35 yaxınlığı)",False,39.20301496,45.42891042,False,2025-06-04T20:13:09.301Z,2025-11-19T12:56:27.608Z,2025-11-19T12:56:27.833Z,az
9920,hhrlemehg714wqae7atvp0uq,Regional Hospital,CLINIC,+994503067733,,,"Mingəçevir şəh., D.Əliyeva küç., 2C",False,40.77524234,47.04820732,False,2025-06-04T20:13:09.052Z,2025-11-19T12:56:25.471Z,2025-11-19T12:56:25.946Z,az
10001,aatbyvnch2v1hy0yit5ydp35,Badam Medical Center,CLINIC,+994512058025;+994125396699,,,"Bakı şəh., Səbail ray., Badamdar qəs., A.Abbaszadə küç., 13A",False,40.35249019,49.81334483,False,2025-06-04T20:13:06.516Z,2025-11-19T12:56:28.227Z,2025-11-19T12:56:28.606Z,az
10133,heu9n8k49xj8bl2k1cpyz4le,Hayat Hospital (Zaqatala),CLINIC,+994508904422;+994242254422,,,"Zaqatala şəh., M.V.Vidadi küç., 3",False,41.62977653,46.64392572,False,2025-06-04T20:13:08.005Z,2025-11-19T12:56:31.802Z,2025-11-19T12:56:32.136Z,az
10016,mmmtpqzimesxe5qzl352fquj,Yovşan Klinika,CLINIC,+994772953838,,,"Biləsuvar ray., H.Əliyev pros., 333",False,39.46071396,48.54146458,False,2025-06-04T20:13:09.371Z,2025-11-19T12:56:29.003Z,2025-11-19T12:56:29.254Z,az
10128,l1292uz0x4kxjku2mhp7tejq,Omeqa Clinic,CLINIC,+994553729565,+994553729565,,"Sabirabad şəh., H.Əliyev pr., 48",False,40.00447937,48.47095142,False,2025-06-04T20:13:08.811Z,2025-11-19T12:56:31.800Z,2025-11-19T12:56:32.071Z,az
9942,qqiiwedqcm1ktaofkk6vapva,Stimul Hospital,CLINIC,+994705502020;+994125653838;+994125653808(ext.113),,,"Bakı şəh., Sabunçu ray., Y.Əliyev küç., 26 C",False,40.43369186,49.95641512,False,2025-06-04T20:13:07.856Z,2025-11-19T12:56:26.417Z,2025-11-19T12:56:26.790Z,az
10138,f88vv3iqco4s2yfh11wmdmpn,Türk-American Medical Centre,CLINIC,+994502300450;+994124973784;+994125962024(103),,,"Bakı şəh., Nərimanov ray., Y.V.Çəmənzəminli küç., 18",False,40.4018043,49.83348767,False,2025-06-04T20:13:07.716Z,2025-11-19T12:56:32.029Z,2025-11-19T12:56:32.312Z,az
10002,n6voyuri9q34ntnipdzde17m,Referans Klinik Laboratoriya Mərdəkan,CLINIC,+994702630033,,,"Bakı şəh., Xəzər ray., Mərdəkan qəs., S.Yesenin küç., 92/1 və 92/2",False,40.49012866,50.15088104,False,2025-06-04T20:13:06.098Z,2025-11-19T12:56:28.061Z,2025-11-19T12:56:28.649Z,az
10154,p5wi7usxnshgys0j5f5pif7q,Medican (Lənkəran şəhəri),CLINIC,+994702550298;+994502660298;+994252550298,,,"Lənkəran şəh., 20 Yanvar küç., 71",False,38.7545724,48.8374881,False,2025-06-04T20:13:08.008Z,2025-11-19T12:56:32.556Z,2025-11-19T12:56:32.845Z,az
10081,gpu02e5cgrmyu27ytg0m2eot,Dobromed  (Spero Hospital),CLINIC,+994552233050;+994124304303;+994124304226,,,"Bakı şəh., Nəsimi ray., 20 Yanvar küç.,1B",False,40.41158975,49.80379073,False,2025-06-04T20:13:07.859Z,2025-11-19T12:56:30.634Z,2025-11-19T12:56:30.945Z,az
10056,a013iaq0klv8tc7ux8vtpda1,OKİ Özəl Tibbi müalicəxanası (Qusar),CLINIC,+994513640310;+994505971647;+994233852915,,,"Qusar şəh., F.Musayev küç., 27",False,41.4257721,48.4306896,False,2025-06-04T20:13:06.238Z,2025-11-19T12:56:30.183Z,2025-11-19T12:56:30.391Z,az
9284,k9q3ouc0hg0or546m1m09w5t,Mediaz Hospital,CLINIC,0508001024,,,"Quba şəhəri, Qələbə küçəsi 26",False,41.35967,48.51354,False,2025-10-10T10:38:49.540Z,2025-10-10T10:39:49.858Z,2025-10-10T10:39:49.892Z,az
9973,vf2pqvgehswvru8z15z7apra,City Hospital,CLINIC,+994505200303;+994502783796;+994502783799;+994124405111;+994124404455,,,"Bakı şəh., Nərimanov ray., Y.V.Çəmənzəminli küç., 18",False,40.40194605,49.83400664,False,2025-06-04T20:13:05.759Z,2025-11-19T12:56:27.132Z,2025-11-19T12:56:27.527Z,az
10032,kba6xwdqmy8wrur7zuswffua,Liv Bona Dea Hospital (Şərtləri dəqiqləşdirmək üçün tibbi çəğrı mərkəzi (*7000) ilə əlaqə saxlayın),CLINIC,+994502564648;+994512076070,,,"Bakı şəh., Mehdi Abbasov küç., 2",False,40.41271655,49.93055143,False,2025-06-04T20:13:08.883Z,2025-11-19T12:56:29.075Z,2025-11-19T12:56:29.661Z,az
9900,i3u3e3mb9sv9x4ka16qnma15,Dünya Göz Azərbaycan,CLINIC,+994502732481;+994124044469,,,"Bakı şəh., Səbail ray., Bayıl qəs., M.Hüseynov pr., 39",False,40.34938154,49.83585516,False,2025-06-04T20:13:06.217Z,2025-11-19T12:56:23.606Z,2025-11-19T12:56:24.611Z,az
9976,uyxoeoa16t1y706bp3ve46ct,Azərbaycan Tibb Universitetinin Tədris Terapevtik Klinikası,CLINIC,+994124413318;+994124413348,,,"Bakı şəh., Nəsimi ray., Mərdənov qardaşları küç., 100",False,40.39677823,49.83171729,False,2025-06-04T20:13:05.819Z,2025-11-19T12:56:27.399Z,2025-11-19T12:56:27.599Z,az
10004,ihw56m1fp0oi8x2nfjrna1jd,Unikal klinika,CLINIC,+994 50 285 21 76,,,"Sumqayıt şəh., İsmət Qayıbov küçəsi, giriş 2 (Nur şadlıq sarayının yanı) ",False,40.57601423,49.67927351,False,2025-06-04T20:13:06.684Z,2025-11-19T12:56:28.150Z,2025-11-19T12:56:28.666Z,az
10087,oct1ho55xegoiwmstppao8p5,Azərbaycan Respublikası Dövlət Gömrük Komitəsi Tibb Xidmət İdarəsinin Mərkəzi Hospitalı,CLINIC,+994502460037;+994125370193,,,"Bakı şəh., Yasamal ray., K.Kazımzadə küç., 118",False,40.3781862,49.8188062,False,2025-06-04T20:13:06.750Z,2025-11-19T12:56:30.782Z,2025-11-19T12:56:31.071Z,az
9031,thiwm4c5h90fzmzke37510xs,Aran Regional Klinika,CLINIC,055 367 00 52,,,"Səlyan rayonu, 123 Taleh Davudzadə, Salyan 5200",False,39.6,48.99,False,2025-07-29T06:47:46.959Z,2025-07-29T06:47:48.680Z,2025-07-29T06:47:48.703Z,az
9045,uipdgknkpxwmwv5epxlia6v5,MedSun Klinika,CLINIC,010 336 01 01,,,"Şamaxı şəhəri, Azərbaycan küçəsi 15",False,40.64,48.64,False,2025-07-29T06:54:33.929Z,2025-07-29T06:54:35.733Z,2025-07-29T06:54:35.753Z,az
9290,houo7bnimsi7ghjuostb7dw3,Leyla Medical Center - 2 Pediatriya,CLINIC,055-255-43-37,,24/7,"Nərimanov r-nu, Məmməd Araz, 27",True,40.40639,49.84112,False,2025-10-10T10:32:46.023Z,2025-10-14T06:40:12.795Z,2025-10-14T06:40:12.826Z,az
9291,c4k75yj5jb1khm4b8ap2m8rs,Boulevard Medical Center,CLINIC,*5225 / (+99410) 2322525 / (+99455) 5242525,,,Sumqayıt şəhəri. Bulvar küç 79A,False,40.59517,49.68237,False,2025-10-10T10:35:42.523Z,2025-10-16T10:38:20.777Z,2025-10-16T10:38:20.804Z,az
9897,phg16sidfuwsirasrk5muluj,Səhhət Klinikası,CLINIC,+994502720196;+994124475092;+994124478555;+994123706042,,,"Bakı şəh., Nizami ray., Q.Qarayev pr., 103",False,40.39601029,49.95396126,False,2025-06-04T20:13:07.898Z,2025-11-19T12:56:23.759Z,2025-11-19T12:56:24.373Z,az
9296,t9xelvk6aa93pisnhzbxf4fp,Universal Hospital,CLINIC,(012)5996556 / *6556,,24/7,Bakı şəh. Cəfər Xəndan 196,True,40.41882,49.84518,False,2025-11-12T06:47:18.656Z,2025-11-17T12:41:25.242Z,2025-11-17T12:41:25.302Z,az
10158,rn9jy4enos4u5gfsxp40on7s,Vita Med Tibb Mərkəzi (Biləsuvar),CLINIC,,,,"224B Mirzə Fətəli Axundov, Biləsuvar",False,39.45604,48.54365,False,2025-11-20T08:07:41.624Z,2025-11-20T08:07:42.744Z,2025-11-20T08:07:42.805Z,az
9871,deifea55z5edictxk5z8bmsl,Sağlam Ailə MDK filialı,CLINIC,+99412910; +994124401300,+994554000910,Bazar ertəsi-Şənbə saat 07:00-dan 17:00-dək  Bazar və bayram günləri saat 07:00-dan 16:00-dək,"Bakı şəh., Rəşid Behbudov küç. 56, AZ1014 (""OVIR"" yaxınlığında)",False,40.38258,49.84331,False,2025-06-04T20:13:09.450Z,2025-11-19T12:56:23.238Z,2025-11-19T12:56:23.693Z,az
10010,qy0i1rhva7102nyczk4oq5ss,Real Tibb Mərkəzi  (Stomatoloji xidmətlər göstərilir),DENTAL,+994503860701;+994125851269;+994124470426;+994124097700,,,"Sumqayıt şəh., 45-ci məhəllə, 14 saylı bina",False,40.58032201,49.68097015,False,2025-06-04T20:13:07.662Z,2025-11-19T12:56:28.690Z,2025-11-19T12:56:29.057Z,az
10071,p93iw4hmwzb07kkpiz49ue34,32 Gözəl,DENTAL,+994705333232;+994554402020;+994125967313,,,"Bakı şəh., Yasamal ray., Azərbaycan pr., 14",False,40.3715944,49.83373211,False,2025-06-04T20:13:05.420Z,2025-11-19T12:56:30.431Z,2025-11-19T12:56:30.746Z,az
10120,wfr3grfi5q6q63f1mxak4uh8,Modern Hospital  (Stomatoloji xidmətlər göstərilir),DENTAL,+994554910949,,,"Bakı şəh., Nizami ray., Babək pr., 85K",False,40.39550586,49.94819867,False,2025-06-04T20:13:08.242Z,2025-11-19T12:56:31.613Z,2025-11-19T12:56:31.860Z,az
9908,cq9hvt6qrgzycdvjk21ab764,Labmed Tibb Mərkəzi (Stomatoloji xidmətlər göstərilir),DENTAL,+994502739012;+994502739013;+994222950552,,,"Qazax şəh., H.Əliyev pr., 134",False,41.09338915,45.36889454,False,2025-06-04T20:13:07.496Z,2025-11-19T12:56:24.225Z,2025-11-19T12:56:25.452Z,az
10014,i4owldbs66200b00ckz79gdr,Azərbaycan Tibb Universitetinin Tədris Stomatoloji Klinikası,DENTAL,+994124498255;+994504219871,,,"Bakı şəh., Nəsimi ray., Səməd Vurğun küç., 175",False,40.39914382,49.83226496,False,2025-06-04T20:13:09.122Z,2025-11-19T12:56:28.970Z,2025-11-19T12:56:29.205Z,az
